sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
840.0,-653.0,1047.0,726.0,,667.0,4.0,-570.0,-88.0,735.0
809.0,-622.0,1092.0,650.0,,807.0,-10.0,-759.0,593.0,718.0
764.0,-357.0,1159.0,625.0,,646.0,-77.0,-812.0,554.0,737.0
692.0,-110.0,1202.0,653.0,,444.0,-162.0,-716.0,69.0,733.0
602.0,-48.0,1260.0,667.0,,400.0,-201.0,-506.0,-139.0,637.0
538.0,98.0,1352.0,649.0,,284.0,-248.0,-406.0,-363.0,498.0
466.0,242.0,1378.0,730.0,,255.0,-348.0,-184.0,-173.0,402.0
388.0,555.0,1413.0,746.0,,140.0,-439.0,-125.0,98.0,328.0
276.0,646.0,1384.0,629.0,,-2.0,-483.0,232.0,-345.0,242.0
199.0,395.0,1304.0,425.0,,65.0,-445.0,533.0,-345.0,258.0
142.0,227.0,1236.0,180.0,,139.0,-239.0,465.0,-236.0,319.0
85.0,134.0,1127.0,41.0,,204.0,-14.0,386.0,-255.0,264.0
15.0,100.0,1035.0,-86.0,,340.0,69.0,199.0,240.0,149.0
-79.0,245.0,937.0,-332.0,,389.0,-17.0,175.0,-86.0,112.0
-122.0,244.0,808.0,-555.0,,506.0,-232.0,75.0,-112.0,37.0
-164.0,-164.0,735.0,-646.0,,363.0,-426.0,131.0,511.0,-100.0
-180.0,-254.0,666.0,-765.0,,16.0,-574.0,194.0,746.0,-81.0
-231.0,125.0,618.0,-869.0,,-14.0,-718.0,75.0,1096.0,-22.0
-286.0,-14.0,599.0,-936.0,,90.0,-767.0,297.0,1178.0,-76.0
-342.0,-536.0,603.0,-1058.0,,313.0,-699.0,502.0,759.0,-129.0
-403.0,-702.0,607.0,-1127.0,,212.0,-710.0,848.0,923.0,-121.0
-464.0,-808.0,576.0,-1162.0,,247.0,-758.0,970.0,1534.0,-175.0
-518.0,-626.0,562.0,-1171.0,,465.0,-614.0,840.0,1334.0,-326.0
-562.0,-593.0,515.0,-1198.0,,646.0,-337.0,783.0,933.0,-398.0
-640.0,-839.0,493.0,-1166.0,,445.0,-152.0,572.0,599.0,-471.0
-704.0,-723.0,456.0,-1005.0,,-104.0,-247.0,552.0,606.0,-587.0
-773.0,-598.0,430.0,-899.0,,50.0,-416.0,314.0,693.0,-568.0
-841.0,-547.0,441.0,-872.0,,38.0,-512.0,73.0,344.0,-471.0
-928.0,-498.0,407.0,-783.0,,-4.0,-679.0,-92.0,215.0,-391.0
-945.0,-115.0,400.0,-641.0,,-66.0,-882.0,-218.0,-49.0,-338.0
-1026.0,62.0,368.0,-647.0,,-284.0,-945.0,-140.0,-73.0,-187.0
-1105.0,286.0,366.0,-710.0,,-252.0,-825.0,-199.0,55.0,22.0
-1153.0,733.0,353.0,-867.0,,-350.0,-810.0,5.0,0.0,104.0
-1210.0,705.0,323.0,-1051.0,,-363.0,-820.0,138.0,-19.0,211.0
-1235.0,746.0,353.0,-1141.0,,-609.0,-673.0,223.0,-60.0,336.0
-1294.0,704.0,324.0,-1211.0,,-571.0,-606.0,315.0,103.0,357.0
-1237.0,631.0,270.0,-1221.0,,-296.0,-487.0,358.0,125.0,338.0
-1201.0,386.0,191.0,-1242.0,,-338.0,-283.0,652.0,-284.0,325.0
-1155.0,-178.0,67.0,-1182.0,,-398.0,-243.0,737.0,-400.0,300.0
-1132.0,-505.0,-45.0,-1010.0,,-471.0,-247.0,927.0,-117.0,182.0
-1092.0,-573.0,-175.0,-844.0,,-416.0,-202.0,1006.0,-302.0,53.0
-995.0,-675.0,-278.0,-788.0,,-555.0,-71.0,879.0,-139.0,-31.0
-925.0,-617.0,-397.0,-732.0,,-782.0,-4.0,750.0,80.0,-154.0
-821.0,-331.0,-545.0,-598.0,,-969.0,-100.0,436.0,-270.0,-239.0
-738.0,-82.0,-616.0,-441.0,,-1191.0,-270.0,339.0,-214.0,-259.0
-602.0,152.0,-679.0,-139.0,,-1122.0,-589.0,131.0,-266.0,-395.0
-512.0,451.0,-721.0,173.0,,-1053.0,-910.0,51.0,-121.0,-592.0
-469.0,933.0,-730.0,310.0,,-1049.0,-1135.0,118.0,-90.0,-622.0
-430.0,1086.0,-724.0,338.0,,-866.0,-1146.0,192.0,-581.0,-591.0
-365.0,1428.0,-728.0,319.0,,-770.0,-1062.0,423.0,-567.0,-610.0
-304.0,1762.0,-735.0,355.0,,-833.0,-1020.0,395.0,-691.0,-597.0
-255.0,1780.0,-692.0,475.0,,-1017.0,-813.0,482.0,-352.0,-550.0
-213.0,2139.0,-687.0,608.0,,-1127.0,-574.0,358.0,-146.0,-536.0
-179.0,1955.0,-696.0,761.0,,-1037.0,-328.0,129.0,-677.0,-565.0
-119.0,1340.0,-748.0,719.0,,-1179.0,-282.0,-25.0,-560.0,-558.0
-79.0,652.0,-776.0,636.0,,-1288.0,-471.0,-323.0,-579.0,-594.0
-21.0,348.0,-809.0,682.0,,-1309.0,-542.0,-312.0,-290.0,-721.0
3.0,115.0,-869.0,699.0,,-1275.0,-412.0,-323.0,-63.0,-771.0
48.0,-550.0,-841.0,777.0,,-1033.0,-290.0,-175.0,-366.0,-749.0
77.0,-826.0,-839.0,913.0,,-1053.0,-357.0,-11.0,-256.0,-758.0
112.0,-1059.0,-804.0,927.0,,-1090.0,-359.0,227.0,-96.0,-797.0
170.0,-1130.0,-742.0,808.0,,-1048.0,-200.0,709.0,146.0,-767.0
225.0,-828.0,-738.0,744.0,,-1053.0,48.0,953.0,221.0,-655.0
278.0,-488.0,-722.0,643.0,,-1240.0,247.0,1280.0,205.0,-576.0
330.0,-378.0,-720.0,609.0,,-1212.0,283.0,1322.0,213.0,-555.0
396.0,-245.0,-757.0,604.0,,-962.0,177.0,1213.0,210.0,-571.0
378.0,103.0,-708.0,563.0,,-1064.0,43.0,997.0,205.0,-616.0
375.0,298.0,-661.0,588.0,,-1138.0,-45.0,630.0,278.0,-681.0
393.0,541.0,-629.0,550.0,,-1184.0,-146.0,504.0,-94.0,-696.0
440.0,552.0,-572.0,484.0,,-1073.0,-116.0,218.0,-504.0,-650.0
418.0,658.0,-607.0,276.0,,-1052.0,-26.0,169.0,-74.0,-683.0
383.0,762.0,-627.0,92.0,,-1228.0,19.0,53.0,103.0,-789.0
458.0,560.0,-648.0,-51.0,,-1265.0,130.0,-155.0,300.0,-848.0
515.0,601.0,-685.0,-148.0,,-895.0,170.0,-253.0,293.0,-941.0
557.0,319.0,-703.0,-130.0,,-675.0,28.0,-436.0,297.0,-1085.0
573.0,149.0,-726.0,-103.0,,-890.0,-12.0,-275.0,787.0,-1210.0
671.0,364.0,-728.0,69.0,,-806.0,119.0,-160.0,1006.0,-1270.0
768.0,286.0,-710.0,178.0,,-845.0,205.0,73.0,802.0,-1355.0
799.0,176.0,-670.0,197.0,,-768.0,158.0,208.0,329.0,-1506.0
850.0,363.0,-609.0,215.0,,-814.0,-9.0,203.0,474.0,-1580.0
899.0,381.0,-549.0,209.0,,-1160.0,-196.0,279.0,597.0,-1615.0
971.0,-183.0,-449.0,184.0,,-1096.0,-354.0,88.0,429.0,-1616.0
1025.0,-323.0,-373.0,125.0,,-1134.0,-456.0,-11.0,168.0,-1580.0
1055.0,-114.0,-300.0,134.0,,-1293.0,-456.0,-306.0,-39.0,-1527.0
1037.0,-237.0,-168.0,130.0,,-1189.0,-381.0,-436.0,30.0,-1467.0
1050.0,-355.0,-147.0,100.0,,-1262.0,-297.0,-393.0,290.0,-1429.0
1116.0,-499.0,-77.0,0.0,,-1362.0,-195.0,-295.0,670.0,-1352.0
1126.0,-810.0,1.0,-131.0,,-1449.0,-146.0,121.0,170.0,-1236.0
1108.0,-1033.0,-3.0,-185.0,,-1456.0,-195.0,218.0,-214.0,-1166.0
1094.0,-915.0,51.0,-243.0,,-1127.0,-144.0,275.0,-211.0,-1131.0
1122.0,-582.0,81.0,-220.0,,-1352.0,11.0,103.0,28.0,-1052.0
1133.0,-300.0,116.0,-117.0,,-1517.0,162.0,-147.0,217.0,-1030.0
1105.0,-106.0,108.0,-58.0,,-1307.0,306.0,-247.0,-455.0,-1010.0
1047.0,257.0,58.0,-37.0,,-1283.0,388.0,-461.0,-611.0,-930.0
987.0,276.0,37.0,24.0,,-1291.0,437.0,-439.0,-310.0,-870.0
944.0,-11.0,3.0,47.0,,-1331.0,450.0,-469.0,-280.0,-830.0
882.0,-204.0,0.0,11.0,,-1227.0,513.0,-262.0,-246.0,-780.0
860.0,-406.0,0.0,-22.0,,-987.0,652.0,-66.0,-299.0,-639.0
825.0,-228.0,1.0,-67.0,,-827.0,609.0,-53.0,-604.0,-493.0
802.0,-261.0,9.0,-26.0,,-971.0,594.0,151.0,-299.0,-375.0
779.0,-376.0,0.0,-18.0,,-932.0,686.0,208.0,-1.0,-263.0
772.0,-487.0,-6.0,-76.0,,-630.0,604.0,343.0,-268.0,-218.0
781.0,-1018.0,-6.0,-137.0,,-566.0,341.0,206.0,-333.0,-153.0
736.0,-969.0,-16.0,-279.0,,-814.0,29.0,44.0,-514.0,-63.0
685.0,-733.0,29.0,-342.0,,-861.0,-34.0,-75.0,-313.0,17.0
606.0,-556.0,82.0,-360.0,,-527.0,20.0,-306.0,-104.0,126.0
575.0,-141.0,64.0,-369.0,,-155.0,-64.0,-125.0,97.0,364.0
535.0,195.0,99.0,-208.0,,-187.0,-70.0,-11.0,306.0,590.0
471.0,479.0,125.0,-152.0,,-513.0,68.0,256.0,48.0,624.0
449.0,453.0,177.0,-218.0,,-399.0,132.0,454.0,181.0,618.0
430.0,406.0,257.0,-152.0,,-294.0,122.0,613.0,434.0,600.0
396.0,322.0,303.0,-159.0,,-320.0,212.0,931.0,359.0,556.0
362.0,409.0,351.0,-207.0,,-584.0,236.0,977.0,452.0,516.0
350.0,630.0,338.0,-53.0,,-685.0,110.0,1108.0,726.0,528.0
317.0,648.0,306.0,159.0,,-527.0,69.0,973.0,541.0,588.0
289.0,602.0,274.0,261.0,,-621.0,87.0,866.0,599.0,578.0
258.0,190.0,249.0,311.0,,-575.0,39.0,705.0,887.0,490.0
238.0,-41.0,187.0,389.0,,-728.0,9.0,369.0,596.0,465.0
199.0,-117.0,125.0,422.0,,-565.0,143.0,223.0,735.0,471.0
162.0,-65.0,84.0,421.0,,-492.0,285.0,-33.0,1097.0,341.0
129.0,306.0,34.0,473.0,,-511.0,280.0,-44.0,971.0,237.0
84.0,527.0,77.0,462.0,,-314.0,308.0,-162.0,974.0,243.0
58.0,726.0,110.0,398.0,,-585.0,385.0,-195.0,1047.0,166.0
2.0,831.0,149.0,390.0,,-517.0,311.0,-38.0,691.0,35.0
-101.0,880.0,215.0,465.0,,-329.0,92.0,160.0,332.0,28.0
-212.0,903.0,262.0,471.0,,-296.0,-74.0,642.0,562.0,25.0
-301.0,889.0,371.0,361.0,,-335.0,-194.0,838.0,481.0,-145.0
-426.0,741.0,423.0,345.0,,-346.0,-364.0,1060.0,191.0,-292.0
-540.0,438.0,429.0,277.0,,-321.0,-369.0,1134.0,406.0,-370.0
-637.0,208.0,471.0,175.0,,-316.0,-180.0,1164.0,104.0,-503.0
-692.0,-191.0,466.0,278.0,,-211.0,26.0,1417.0,-34.0,-623.0
-727.0,-604.0,412.0,466.0,,-317.0,279.0,1529.0,40.0,-699.0
-762.0,-694.0,380.0,641.0,,-283.0,385.0,1699.0,34.0,-734.0
-769.0,-508.0,319.0,755.0,,-322.0,368.0,1474.0,18.0,-829.0
-776.0,-364.0,204.0,777.0,,-313.0,366.0,1167.0,-370.0,-1058.0
-769.0,-327.0,127.0,667.0,,-231.0,313.0,772.0,-109.0,-1223.0
-762.0,-378.0,21.0,574.0,,-361.0,381.0,297.0,47.0,-1312.0
-719.0,-328.0,-90.0,585.0,,-327.0,423.0,22.0,323.0,-1481.0
-686.0,2.0,-163.0,605.0,,-398.0,190.0,-406.0,60.0,-1604.0
-611.0,248.0,-260.0,726.0,,-404.0,1.0,-465.0,-585.0,-1598.0
-532.0,390.0,-349.0,785.0,,-346.0,148.0,-441.0,-167.0,-1698.0
-493.0,538.0,-435.0,672.0,,-460.0,282.0,-365.0,-60.0,-1846.0
-433.0,741.0,-554.0,522.0,,-555.0,258.0,-230.0,117.0,-1737.0
-366.0,772.0,-653.0,420.0,,-416.0,246.0,-125.0,23.0,-1630.0
-338.0,657.0,-662.0,425.0,,-141.0,298.0,367.0,-73.0,-1698.0
-351.0,628.0,-672.0,509.0,,-146.0,387.0,709.0,-161.0,-1563.0
-285.0,476.0,-701.0,576.0,,-161.0,228.0,1010.0,-233.0,-1285.0
-237.0,373.0,-671.0,666.0,,-251.0,57.0,1090.0,231.0,-1246.0
-218.0,283.0,-693.0,823.0,,-260.0,176.0,1003.0,-208.0,-1243.0
-218.0,168.0,-710.0,998.0,,-190.0,346.0,960.0,-211.0,-1058.0
-202.0,71.0,-651.0,1179.0,,-193.0,353.0,604.0,272.0,-1090.0
-168.0,-192.0,-611.0,1246.0,,-166.0,311.0,415.0,300.0,-1192.0
-184.0,-241.0,-583.0,1155.0,,-341.0,327.0,301.0,358.0,-995.0
-200.0,-277.0,-548.0,950.0,,-179.0,322.0,330.0,330.0,-896.0
-183.0,-503.0,-512.0,662.0,,61.0,355.0,343.0,521.0,-951.0
-95.0,-446.0,-475.0,253.0,,192.0,350.0,280.0,700.0,-825.0
-68.0,-383.0,-406.0,-95.0,,206.0,286.0,530.0,729.0,-575.0
-64.0,-407.0,-362.0,-190.0,,47.0,278.0,635.0,595.0,-488.0
-45.0,-443.0,-349.0,-305.0,,116.0,408.0,764.0,504.0,-470.0
-3.0,-407.0,-358.0,-423.0,,233.0,576.0,716.0,564.0,-304.0
80.0,-216.0,-378.0,-425.0,,224.0,642.0,558.0,659.0,-210.0
102.0,-135.0,-385.0,-338.0,,119.0,691.0,558.0,944.0,-274.0
131.0,99.0,-394.0,-199.0,,275.0,807.0,515.0,494.0,-258.0
179.0,375.0,-383.0,-69.0,,379.0,842.0,652.0,-33.0,-110.0
245.0,339.0,-407.0,248.0,,444.0,647.0,485.0,231.0,-123.0
286.0,215.0,-421.0,503.0,,399.0,403.0,279.0,134.0,-233.0
279.0,116.0,-434.0,457.0,,248.0,263.0,94.0,206.0,-163.0
286.0,4.0,-454.0,489.0,,321.0,211.0,-44.0,118.0,-34.0
284.0,-188.0,-426.0,597.0,,287.0,180.0,-22.0,-401.0,-81.0
260.0,-296.0,-384.0,470.0,,279.0,152.0,-400.0,-276.0,-156.0
219.0,-294.0,-392.0,228.0,,195.0,87.0,-519.0,-168.0,-45.0
192.0,-270.0,-376.0,-22.0,,148.0,124.0,-469.0,-40.0,-71.0
168.0,-181.0,-296.0,-231.0,,83.0,303.0,-260.0,-221.0,-221.0
126.0,-235.0,-293.0,-336.0,,164.0,413.0,70.0,-646.0,-175.0
95.0,5.0,-216.0,-491.0,,213.0,476.0,199.0,-669.0,7.0
83.0,276.0,-118.0,-496.0,,98.0,586.0,447.0,-443.0,104.0
72.0,223.0,-77.0,-512.0,,363.0,814.0,460.0,-78.0,216.0
31.0,381.0,-5.0,-577.0,,505.0,952.0,535.0,-291.0,464.0
18.0,261.0,-12.0,-402.0,,434.0,890.0,413.0,-433.0,573.0
4.0,-73.0,33.0,-284.0,,125.0,763.0,266.0,-321.0,613.0
-30.0,-133.0,66.0,-309.0,,4.0,649.0,363.0,-414.0,682.0
-44.0,-120.0,58.0,-337.0,,125.0,586.0,404.0,-341.0,730.0
-34.0,-251.0,104.0,-238.0,,152.0,546.0,657.0,-82.0,720.0
-3.0,-121.0,85.0,-130.0,,116.0,498.0,528.0,-404.0,768.0
-20.0,120.0,106.0,4.0,,127.0,376.0,434.0,-707.0,956.0
-66.0,72.0,135.0,137.0,,421.0,349.0,319.0,53.0,960.0
-118.0,110.0,127.0,271.0,,274.0,409.0,24.0,285.0,872.0
-129.0,-51.0,110.0,540.0,,251.0,481.0,-9.0,46.0,943.0
-178.0,-254.0,86.0,661.0,,421.0,552.0,-33.0,-90.0,1094.0
-253.0,-316.0,117.0,699.0,,444.0,646.0,286.0,-223.0,1126.0
-304.0,-488.0,94.0,711.0,,514.0,871.0,489.0,157.0,1156.0
-373.0,-545.0,94.0,649.0,,304.0,1005.0,694.0,449.0,1339.0
-397.0,-517.0,151.0,475.0,,377.0,880.0,994.0,52.0,1447.0
-461.0,-606.0,171.0,277.0,,649.0,619.0,1071.0,-315.0,1472.0
-512.0,-531.0,174.0,100.0,,781.0,608.0,1182.0,-66.0,1605.0
-554.0,-497.0,219.0,-178.0,,900.0,766.0,994.0,76.0,1735.0
-589.0,-492.0,264.0,-352.0,,931.0,769.0,881.0,39.0,1640.0
-619.0,-89.0,276.0,-380.0,,719.0,794.0,705.0,100.0,1617.0
-668.0,108.0,318.0,-224.0,,609.0,888.0,509.0,42.0,1656.0
-675.0,340.0,276.0,-7.0,,594.0,932.0,489.0,-127.0,1389.0
-671.0,530.0,272.0,162.0,,370.0,771.0,301.0,13.0,1068.0
-644.0,423.0,272.0,320.0,,136.0,561.0,343.0,279.0,879.0
-634.0,527.0,205.0,508.0,,-6.0,481.0,315.0,207.0,563.0
-586.0,537.0,200.0,766.0,,86.0,453.0,386.0,-163.0,222.0
-556.0,325.0,164.0,816.0,,21.0,387.0,530.0,68.0,176.0
-569.0,92.0,132.0,760.0,,-4.0,157.0,576.0,674.0,97.0
-587.0,92.0,119.0,707.0,,100.0,-8.0,731.0,699.0,-214.0
-591.0,112.0,110.0,546.0,,113.0,-69.0,552.0,614.0,-431.0
-562.0,23.0,90.0,308.0,,215.0,-133.0,558.0,370.0,-521.0
-558.0,-112.0,106.0,75.0,,321.0,-148.0,630.0,505.0,-657.0
-555.0,-266.0,191.0,-6.0,,478.0,-72.0,667.0,602.0,-771.0
-545.0,4.0,270.0,-141.0,,343.0,45.0,739.0,501.0,-745.0
-495.0,366.0,358.0,-390.0,,319.0,85.0,713.0,673.0,-668.0
-476.0,589.0,481.0,-427.0,,486.0,96.0,953.0,220.0,-640.0
-488.0,702.0,619.0,-301.0,,446.0,83.0,851.0,80.0,-679.0
-471.0,544.0,723.0,-353.0,,316.0,31.0,630.0,501.0,-701.0
-449.0,253.0,843.0,-393.0,,269.0,9.0,315.0,484.0,-637.0
-440.0,-294.0,955.0,-259.0,,460.0,133.0,11.0,322.0,-470.0
-436.0,-763.0,980.0,-180.0,,355.0,189.0,-57.0,262.0,-257.0
-412.0,-1017.0,1000.0,-120.0,,262.0,23.0,-323.0,319.0,-73.0
-373.0,-1150.0,1023.0,-107.0,,380.0,23.0,-293.0,635.0,82.0
-319.0,-971.0,990.0,-153.0,,505.0,82.0,-223.0,663.0,230.0
-270.0,-783.0,961.0,-264.0,,655.0,-130.0,-46.0,461.0,430.0
-222.0,-511.0,948.0,-441.0,,619.0,-313.0,149.0,345.0,542.0
-165.0,-182.0,882.0,-515.0,,488.0,-274.0,223.0,202.0,499.0
-126.0,103.0,863.0,-457.0,,375.0,-244.0,485.0,161.0,519.0
-95.0,243.0,827.0,-361.0,,295.0,-272.0,485.0,222.0,608.0
-68.0,157.0,753.0,-255.0,,183.0,-325.0,546.0,241.0,647.0
-76.0,271.0,745.0,-69.0,,230.0,-408.0,478.0,-255.0,589.0
-68.0,476.0,652.0,44.0,,338.0,-373.0,436.0,-342.0,496.0
-55.0,610.0,593.0,111.0,,226.0,-317.0,476.0,17.0,457.0
-21.0,600.0,554.0,244.0,,141.0,-452.0,206.0,-48.0,437.0
-20.0,516.0,456.0,282.0,,267.0,-619.0,79.0,-335.0,389.0
-57.0,360.0,410.0,242.0,,323.0,-718.0,-151.0,-663.0,304.0
-52.0,165.0,368.0,214.0,,215.0,-826.0,-212.0,-376.0,244.0
-79.0,2.0,289.0,115.0,,223.0,-941.0,-157.0,-460.0,234.0
-104.0,-293.0,208.0,-54.0,,389.0,-1070.0,-164.0,-712.0,257.0
-138.0,-487.0,168.0,-143.0,,446.0,-1140.0,-125.0,-363.0,310.0
-154.0,-825.0,114.0,-220.0,,439.0,-1079.0,-230.0,-536.0,307.0
-156.0,-1264.0,72.0,-254.0,,497.0,-931.0,0.0,-808.0,202.0
-150.0,-1604.0,60.0,-252.0,,390.0,-761.0,243.0,-578.0,61.0
-110.0,-1698.0,32.0,-354.0,,286.0,-587.0,526.0,-186.0,1.0
-110.0,-1410.0,-24.0,-403.0,,255.0,-467.0,744.0,-270.0,-97.0
-119.0,-1039.0,-12.0,-403.0,,268.0,-439.0,757.0,-436.0,-372.0
-139.0,-423.0,-50.0,-312.0,,347.0,-323.0,897.0,-353.0,-594.0
-136.0,214.0,-67.0,-115.0,,394.0,-255.0,696.0,-38.0,-699.0
-142.0,905.0,-25.0,37.0,,546.0,-316.0,522.0,343.0,-809.0
-154.0,1549.0,-48.0,207.0,,479.0,-254.0,227.0,282.0,-792.0
-161.0,1765.0,6.0,293.0,,498.0,-160.0,-136.0,461.0,-664.0
-194.0,1545.0,49.0,415.0,,879.0,-124.0,-249.0,602.0,-615.0
-210.0,1076.0,80.0,638.0,,1101.0,-136.0,-423.0,739.0,-602.0
-250.0,820.0,147.0,671.0,,1227.0,-150.0,-352.0,1121.0,-568.0
-263.0,510.0,227.0,657.0,,1120.0,-217.0,-367.0,754.0,-579.0
-270.0,360.0,261.0,671.0,,937.0,-440.0,-293.0,59.0,-648.0
-270.0,405.0,293.0,622.0,,1022.0,-606.0,-229.0,229.0,-641.0
-264.0,263.0,326.0,667.0,,1051.0,-666.0,-290.0,502.0,-576.0
-274.0,268.0,344.0,696.0,,873.0,-679.0,-206.0,395.0,-560.0
-237.0,217.0,366.0,549.0,,772.0,-630.0,-343.0,72.0,-557.0
-236.0,105.0,349.0,255.0,,721.0,-662.0,-389.0,-389.0,-521.0
-240.0,74.0,366.0,-124.0,,917.0,-743.0,-539.0,-79.0,-405.0
-238.0,95.0,306.0,-364.0,,1193.0,-754.0,-506.0,-89.0,-260.0
-219.0,-16.0,301.0,-432.0,,790.0,-721.0,-269.0,-190.0,-108.0
-203.0,-517.0,320.0,-465.0,,559.0,-672.0,-238.0,-94.0,117.0
-239.0,-875.0,259.0,-394.0,,696.0,-658.0,-79.0,-700.0,275.0
-253.0,-1101.0,294.0,-176.0,,785.0,-684.0,-59.0,-1064.0,274.0
-256.0,-1194.0,297.0,58.0,,773.0,-723.0,40.0,-945.0,360.0
-253.0,-967.0,287.0,200.0,,649.0,-612.0,35.0,-561.0,485.0
-298.0,-771.0,354.0,286.0,,688.0,-368.0,27.0,-836.0,487.0
-292.0,-444.0,365.0,325.0,,543.0,-160.0,186.0,-1319.0,531.0
-275.0,-116.0,370.0,230.0,,477.0,-43.0,229.0,-952.0,613.0
-245.0,-132.0,350.0,86.0,,596.0,39.0,491.0,-659.0,615.0
-203.0,-122.0,293.0,-8.0,,774.0,130.0,487.0,-526.0,622.0
-219.0,76.0,284.0,-100.0,,685.0,54.0,482.0,-291.0,695.0
-195.0,103.0,244.0,-198.0,,557.0,-24.0,559.0,-365.0,670.0
-156.0,222.0,213.0,-235.0,,588.0,-23.0,439.0,-493.0,500.0
-59.0,356.0,192.0,-208.0,,448.0,-29.0,304.0,-214.0,401.0
-62.0,193.0,161.0,-335.0,,682.0,-143.0,-131.0,240.0,411.0
-34.0,216.0,110.0,-500.0,,642.0,-305.0,-373.0,340.0,358.0
60.0,146.0,40.0,-425.0,,454.0,-323.0,-569.0,29.0,338.0
110.0,17.0,-28.0,-238.0,,605.0,-294.0,-737.0,-161.0,359.0
164.0,113.0,-82.0,-83.0,,635.0,-250.0,-774.0,255.0,301.0
159.0,4.0,-78.0,52.0,,680.0,-389.0,-888.0,735.0,352.0
185.0,89.0,-113.0,183.0,,691.0,-620.0,-835.0,308.0,460.0
188.0,350.0,-144.0,176.0,,671.0,-674.0,-1066.0,69.0,448.0
219.0,167.0,-139.0,44.0,,718.0,-646.0,-1210.0,267.0,406.0
218.0,112.0,-168.0,39.0,,971.0,-518.0,-1278.0,2.0,464.0
216.0,159.0,-176.0,91.0,,980.0,-339.0,-1295.0,253.0,639.0
201.0,0.0,-194.0,-93.0,,735.0,-313.0,-958.0,570.0,748.0
194.0,186.0,-165.0,-332.0,,755.0,-268.0,-755.0,189.0,746.0
212.0,329.0,-141.0,-325.0,,853.0,-117.0,-299.0,-81.0,773.0
193.0,335.0,-155.0,-399.0,,851.0,-105.0,103.0,-85.0,835.0
213.0,482.0,-140.0,-650.0,,824.0,-73.0,413.0,41.0,927.0
150.0,355.0,-150.0,-689.0,,714.0,-10.0,631.0,-162.0,1050.0
142.0,121.0,-152.0,-657.0,,678.0,-107.0,474.0,-511.0,1110.0
119.0,99.0,-162.0,-780.0,,830.0,-294.0,375.0,-408.0,1115.0
92.0,-49.0,-132.0,-847.0,,728.0,-384.0,64.0,-192.0,1186.0
61.0,-139.0,-115.0,-728.0,,586.0,-239.0,-131.0,-235.0,1236.0
11.0,-9.0,-120.0,-665.0,,494.0,-21.0,-321.0,-746.0,1146.0
14.0,-26.0,-86.0,-739.0,,596.0,50.0,-482.0,-841.0,997.0
-22.0,245.0,-143.0,-736.0,,724.0,2.0,-456.0,-671.0,869.0
-13.0,564.0,-170.0,-720.0,,530.0,-46.0,-572.0,-731.0,834.0
-28.0,674.0,-162.0,-674.0,,648.0,-112.0,-376.0,-398.0,845.0
-35.0,769.0,-210.0,-520.0,,851.0,-225.0,-321.0,-683.0,830.0
-59.0,523.0,-218.0,-340.0,,793.0,-341.0,-280.0,-1007.0,798.0
-77.0,366.0,-193.0,-217.0,,618.0,-409.0,-179.0,-677.0,748.0
-74.0,415.0,-177.0,-234.0,,593.0,-452.0,-155.0,-525.0,802.0
-87.0,364.0,-145.0,-200.0,,636.0,-433.0,-18.0,-261.0,872.0
-98.0,261.0,-26.0,-21.0,,614.0,-380.0,-166.0,-510.0,862.0
-148.0,347.0,83.0,152.0,,661.0,-291.0,-195.0,-785.0,892.0
-160.0,424.0,167.0,256.0,,637.0,-109.0,-393.0,-514.0,811.0
-177.0,348.0,252.0,228.0,,665.0,1.0,-644.0,-368.0,625.0
-208.0,436.0,255.0,159.0,,540.0,-31.0,-781.0,-94.0,536.0
-241.0,310.0,276.0,58.0,,416.0,-136.0,-1018.0,43.0,362.0
-255.0,235.0,277.0,-130.0,,571.0,-218.0,-964.0,34.0,84.0
-234.0,358.0,259.0,-207.0,,598.0,-391.0,-1012.0,20.0,-22.0
-240.0,368.0,291.0,-275.0,,520.0,-621.0,-792.0,248.0,-24.0
-252.0,463.0,259.0,-335.0,,406.0,-773.0,-574.0,537.0,-82.0
-234.0,588.0,274.0,-259.0,,343.0,-906.0,-491.0,135.0,-64.0
-199.0,731.0,313.0,-150.0,,548.0,-972.0,-286.0,-364.0,26.0
-177.0,709.0,289.0,-51.0,,641.0,-899.0,-402.0,-282.0,131.0
-190.0,514.0,344.0,-39.0,,548.0,-749.0,-412.0,-74.0,299.0
-175.0,357.0,376.0,102.0,,651.0,-788.0,-606.0,-90.0,405.0
-129.0,91.0,386.0,266.0,,617.0,-930.0,-792.0,-241.0,508.0
-112.0,-402.0,399.0,315.0,,386.0,-1097.0,-925.0,-512.0,668.0
-110.0,-812.0,425.0,428.0,,517.0,-1234.0,-1086.0,-424.0,742.0
-110.0,-1241.0,418.0,513.0,,484.0,-1229.0,-934.0,-278.0,715.0
-79.0,-1504.0,410.0,501.0,,343.0,-1131.0,-938.0,37.0,693.0
-64.0,-1379.0,466.0,352.0,,418.0,-914.0,-781.0,156.0,606.0
-57.0,-1043.0,428.0,263.0,,247.0,-771.0,-679.0,-337.0,396.0
-42.0,-444.0,446.0,170.0,,209.0,-639.0,-561.0,-30.0,357.0
-32.0,-101.0,421.0,-81.0,,256.0,-396.0,-367.0,428.0,434.0
