sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
123.0,,356.0,288.0,128.0,490.0,67.0,264.0,-250.0,0.0
177.0,,350.0,415.0,64.0,350.0,-36.0,157.0,-200.0,0.0
235.0,,328.0,450.0,11.0,-184.0,-79.0,-103.0,-149.0,0.0
284.0,,300.0,373.0,-27.0,97.0,-88.0,-33.0,-133.0,0.0
291.0,,253.0,216.0,-57.0,692.0,-120.0,-35.0,-127.0,0.0
304.0,,185.0,20.0,-73.0,496.0,-105.0,158.0,-71.0,0.0
299.0,,155.0,-190.0,-64.0,91.0,0.0,92.0,-13.0,0.0
294.0,,97.0,-339.0,-32.0,89.0,84.0,-73.0,42.0,0.0
257.0,,58.0,-389.0,11.0,364.0,21.0,-136.0,107.0,0.0
237.0,,50.0,-363.0,43.0,239.0,-129.0,-347.0,132.0,0.0
238.0,,16.0,-336.0,45.0,246.0,-219.0,-136.0,105.0,0.0
235.0,,14.0,-362.0,24.0,418.0,-157.0,-68.0,51.0,0.0
224.0,,28.0,-421.0,-2.0,55.0,-28.0,48.0,10.0,0.0
218.0,,45.0,-463.0,-22.0,19.0,14.0,18.0,-37.0,0.0
246.0,,72.0,-444.0,-42.0,413.0,-34.0,-177.0,-12.0,0.0
276.0,,91.0,-363.0,-56.0,144.0,-135.0,24.0,70.0,0.0
336.0,,101.0,-217.0,-75.0,-146.0,-163.0,112.0,0.0,0.0
379.0,,113.0,-52.0,-114.0,273.0,-60.0,308.0,-190.0,0.0
454.0,,143.0,69.0,-160.0,490.0,54.0,92.0,-307.0,0.0
528.0,,153.0,108.0,-191.0,213.0,52.0,-352.0,-292.0,0.0
573.0,,164.0,26.0,-201.0,-222.0,-54.0,-689.0,-195.0,0.0
635.0,,158.0,-105.0,-195.0,-165.0,-102.0,-1034.0,-80.0,0.0
667.0,,129.0,-203.0,-164.0,149.0,-41.0,-829.0,-12.0,0.0
691.0,,118.0,-230.0,-107.0,-26.0,82.0,-663.0,-60.0,0.0
677.0,,64.0,-185.0,-33.0,48.0,151.0,-356.0,-261.0,0.0
663.0,,25.0,-96.0,48.0,313.0,144.0,-218.0,-458.0,0.0
643.0,,-20.0,-18.0,113.0,110.0,138.0,-369.0,-443.0,0.0
631.0,,-81.0,17.0,147.0,58.0,119.0,-341.0,-250.0,0.0
613.0,,-99.0,0.0,141.0,293.0,69.0,-424.0,-105.0,0.0
584.0,,-125.0,-76.0,97.0,106.0,42.0,-68.0,-167.0,0.0
583.0,,-141.0,-200.0,38.0,158.0,110.0,116.0,-349.0,0.0
564.0,,-168.0,-352.0,3.0,677.0,236.0,90.0,-472.0,0.0
540.0,,-176.0,-467.0,27.0,448.0,276.0,-72.0,-463.0,0.0
490.0,,-180.0,-505.0,103.0,-34.0,210.0,-626.0,-420.0,0.0
450.0,,-176.0,-449.0,214.0,254.0,177.0,-770.0,-440.0,0.0
426.0,,-137.0,-302.0,327.0,594.0,196.0,-801.0,-475.0,0.0
409.0,,-120.0,-117.0,406.0,286.0,191.0,-628.0,-494.0,0.0
391.0,,-99.0,48.0,440.0,-85.0,168.0,-541.0,-479.0,0.0
358.0,,-89.0,126.0,426.0,3.0,168.0,-559.0,-480.0,0.0
341.0,,-84.0,117.0,372.0,210.0,182.0,-391.0,-519.0,0.0
324.0,,-77.0,60.0,274.0,304.0,156.0,-319.0,-453.0,0.0
286.0,,-72.0,31.0,146.0,335.0,108.0,44.0,-358.0,0.0
254.0,,-72.0,57.0,24.0,50.0,163.0,116.0,-436.0,0.0
245.0,,-74.0,161.0,-67.0,-113.0,224.0,168.0,-624.0,0.0
207.0,,-60.0,350.0,-116.0,270.0,170.0,218.0,-621.0,0.0
171.0,,-63.0,519.0,-122.0,442.0,95.0,88.0,-366.0,0.0
148.0,,-55.0,573.0,-87.0,162.0,102.0,218.0,-151.0,0.0
116.0,,-54.0,468.0,-26.0,-6.0,177.0,40.0,-118.0,0.0
86.0,,-43.0,279.0,29.0,244.0,201.0,-22.0,-163.0,0.0
51.0,,-28.0,92.0,51.0,333.0,190.0,-267.0,-102.0,0.0
34.0,,-22.0,-23.0,24.0,-32.0,191.0,-567.0,42.0,0.0
47.0,,-5.0,-58.0,-43.0,-1.0,174.0,-641.0,61.0,0.0
50.0,,9.0,-44.0,-122.0,433.0,108.0,-857.0,-19.0,0.0
65.0,,23.0,-15.0,-182.0,306.0,50.0,-724.0,19.0,0.0
106.0,,34.0,-5.0,-221.0,47.0,57.0,-750.0,184.0,0.0
138.0,,49.0,-17.0,-248.0,356.0,58.0,-615.0,217.0,0.0
172.0,,57.0,-53.0,-257.0,214.0,23.0,-389.0,74.0,0.0
171.0,,71.0,-96.0,-237.0,-18.0,-7.0,-177.0,2.0,0.0
163.0,,75.0,-154.0,-199.0,398.0,8.0,242.0,106.0,0.0
151.0,,88.0,-180.0,-158.0,404.0,26.0,216.0,198.0,0.0
126.0,,101.0,-162.0,-116.0,50.0,-21.0,218.0,100.0,0.0
98.0,,96.0,-97.0,-67.0,107.0,-85.0,-131.0,-35.0,0.0
58.0,,91.0,-2.0,-14.0,287.0,-60.0,-585.0,-30.0,0.0
33.0,,91.0,96.0,37.0,196.0,6.0,-796.0,64.0,0.0
-28.0,,69.0,195.0,79.0,68.0,17.0,-936.0,128.0,0.0
-104.0,,70.0,266.0,112.0,212.0,-16.0,-654.0,37.0,0.0
-184.0,,86.0,341.0,138.0,429.0,-74.0,-613.0,-133.0,0.0
-260.0,,59.0,429.0,157.0,165.0,-40.0,-480.0,-228.0,0.0
-318.0,,87.0,487.0,165.0,135.0,35.0,-434.0,-246.0,0.0
-348.0,,84.0,496.0,157.0,344.0,6.0,-434.0,-221.0,0.0
-353.0,,89.0,468.0,126.0,-60.0,-33.0,-3.0,-236.0,0.0
-332.0,,104.0,425.0,70.0,29.0,-31.0,247.0,-269.0,0.0
-284.0,,88.0,416.0,-7.0,441.0,49.0,493.0,-221.0,0.0
-250.0,,110.0,449.0,-81.0,132.0,109.0,380.0,-66.0,0.0
-206.0,,80.0,466.0,-125.0,-180.0,40.0,232.0,141.0,0.0
-190.0,,56.0,432.0,-117.0,33.0,-61.0,131.0,246.0,0.0
-160.0,,18.0,332.0,-50.0,179.0,-147.0,-168.0,163.0,0.0
-128.0,,-29.0,162.0,59.0,-25.0,-164.0,-240.0,-113.0,0.0
-103.0,,-73.0,-21.0,179.0,-93.0,-121.0,-484.0,-407.0,0.0
-49.0,,-130.0,-157.0,265.0,77.0,-54.0,-454.0,-446.0,0.0
-9.0,,-184.0,-203.0,294.0,124.0,-51.0,-400.0,-299.0,0.0
7.0,,-224.0,-145.0,280.0,-114.0,-113.0,-367.0,-160.0,0.0
-13.0,,-235.0,-58.0,251.0,-123.0,-133.0,-72.0,-139.0,0.0
0.0,,-269.0,10.0,211.0,-171.0,-117.0,18.0,-231.0,0.0
23.0,,-273.0,44.0,157.0,-496.0,-100.0,247.0,-302.0,0.0
32.0,,-281.0,35.0,104.0,-217.0,-105.0,160.0,-321.0,0.0
58.0,,-310.0,53.0,72.0,106.0,-91.0,9.0,-316.0,0.0
128.0,,-304.0,104.0,57.0,-246.0,-89.0,-1.0,-291.0,0.0
206.0,,-292.0,202.0,56.0,-402.0,-134.0,25.0,-269.0,0.0
206.0,,-279.0,329.0,76.0,-25.0,-226.0,423.0,-285.0,0.0
208.0,,-255.0,431.0,113.0,-63.0,-294.0,524.0,-248.0,0.0
238.0,,-228.0,471.0,144.0,-383.0,-264.0,630.0,-82.0,0.0
267.0,,-209.0,384.0,145.0,-175.0,-190.0,476.0,67.0,0.0
271.0,,-193.0,177.0,115.0,48.0,-84.0,216.0,84.0,0.0
251.0,,-170.0,-62.0,61.0,-110.0,-20.0,277.0,-40.0,0.0
249.0,,-160.0,-233.0,-10.0,-132.0,-63.0,116.0,-161.0,0.0
262.0,,-154.0,-328.0,-86.0,-51.0,-168.0,238.0,-117.0,0.0
234.0,,-138.0,-352.0,-156.0,-437.0,-228.0,260.0,88.0,0.0
180.0,,-134.0,-328.0,-202.0,-446.0,-152.0,356.0,290.0,0.0
158.0,,-128.0,-293.0,-202.0,133.0,-23.0,537.0,338.0,0.0
143.0,,-129.0,-229.0,-168.0,79.0,-11.0,517.0,305.0,0.0
110.0,,-139.0,-160.0,-138.0,-385.0,-103.0,652.0,204.0,0.0
61.0,,-143.0,-100.0,-150.0,-402.0,-152.0,417.0,39.0,0.0
32.0,,-143.0,-44.0,-206.0,-131.0,-131.0,304.0,-100.0,0.0
32.0,,-129.0,13.0,-281.0,-225.0,-102.0,5.0,-145.0,0.0
14.0,,-116.0,64.0,-335.0,-476.0,-141.0,-362.0,-4.0,0.0
-4.0,,-103.0,110.0,-349.0,-311.0,-125.0,-421.0,176.0,0.0
-19.0,,-100.0,120.0,-329.0,-97.0,-61.0,-519.0,251.0,0.0
-34.0,,-102.0,72.0,-280.0,-197.0,-98.0,-133.0,199.0,0.0
-27.0,,-100.0,-40.0,-221.0,-114.0,-130.0,-31.0,66.0,0.0
-34.0,,-114.0,-186.0,-171.0,-112.0,-127.0,-73.0,63.0,0.0
-29.0,,-97.0,-344.0,-143.0,-503.0,-79.0,-53.0,209.0,0.0
-15.0,,-103.0,-521.0,-134.0,-411.0,-32.0,-25.0,324.0,0.0
-30.0,,-118.0,-647.0,-118.0,6.0,-17.0,284.0,314.0,0.0
-68.0,,-106.0,-707.0,-83.0,-108.0,20.0,291.0,311.0,0.0
-113.0,,-116.0,-700.0,-39.0,-319.0,10.0,460.0,410.0,0.0
-114.0,,-88.0,-656.0,11.0,-99.0,-44.0,474.0,486.0,0.0
-107.0,,-73.0,-595.0,66.0,-51.0,-76.0,498.0,452.0,0.0
-118.0,,-39.0,-495.0,131.0,-295.0,-54.0,726.0,382.0,0.0
-112.0,,-8.0,-387.0,197.0,-323.0,-59.0,683.0,350.0,0.0
-105.0,,-1.0,-288.0,253.0,-81.0,-67.0,759.0,331.0,0.0
-147.0,,26.0,-207.0,294.0,13.0,-67.0,500.0,294.0,0.0
-213.0,,19.0,-167.0,319.0,-38.0,-67.0,351.0,238.0,0.0
-255.0,,39.0,-166.0,337.0,198.0,-30.0,249.0,181.0,0.0
-293.0,,44.0,-185.0,340.0,54.0,-12.0,131.0,118.0,0.0
-321.0,,38.0,-185.0,316.0,-269.0,53.0,303.0,62.0,0.0
-356.0,,31.0,-111.0,267.0,93.0,130.0,223.0,27.0,0.0
-343.0,,14.0,2.0,203.0,283.0,160.0,362.0,-19.0,0.0
-288.0,,0.0,100.0,142.0,-174.0,192.0,330.0,-115.0,0.0
-271.0,,-15.0,144.0,93.0,-379.0,211.0,365.0,-230.0,0.0
-308.0,,-29.0,126.0,60.0,-22.0,250.0,602.0,-236.0,0.0
-341.0,,-65.0,63.0,32.0,54.0,322.0,633.0,-182.0,0.0
-351.0,,-83.0,0.0,-13.0,-224.0,356.0,746.0,-213.0,0.0
-385.0,,-134.0,6.0,-79.0,-162.0,325.0,452.0,-318.0,0.0
-428.0,,-154.0,58.0,-158.0,33.0,296.0,382.0,-392.0,0.0
-461.0,,-155.0,115.0,-234.0,-46.0,299.0,408.0,-361.0,0.0
-462.0,,-174.0,131.0,-288.0,-20.0,258.0,354.0,-255.0,0.0
-477.0,,-153.0,99.0,-312.0,-93.0,189.0,421.0,-151.0,0.0
-521.0,,-134.0,55.0,-304.0,-578.0,177.0,142.0,-91.0,0.0
-549.0,,-101.0,16.0,-262.0,-488.0,222.0,83.0,-36.0,0.0
-527.0,,-81.0,3.0,-196.0,47.0,266.0,84.0,54.0,0.0
-487.0,,-58.0,25.0,-126.0,-114.0,240.0,327.0,175.0,0.0
-477.0,,-37.0,78.0,-69.0,-550.0,251.0,558.0,311.0,0.0
-460.0,,-23.0,151.0,-20.0,-328.0,302.0,460.0,460.0,0.0
-427.0,,4.0,245.0,19.0,40.0,288.0,463.0,625.0,0.0
-354.0,,30.0,328.0,50.0,-186.0,268.0,155.0,674.0,0.0
-320.0,,52.0,341.0,62.0,-527.0,235.0,11.0,581.0,0.0
-297.0,,49.0,260.0,44.0,-418.0,245.0,-201.0,444.0,0.0
-238.0,,64.0,97.0,0.0,-268.0,273.0,-363.0,300.0,0.0
-183.0,,70.0,-117.0,-66.0,-329.0,239.0,-225.0,216.0,0.0
-133.0,,67.0,-329.0,-135.0,-189.0,191.0,-236.0,198.0,0.0
-121.0,,85.0,-482.0,-184.0,-283.0,137.0,-38.0,155.0,0.0
-96.0,,79.0,-539.0,-195.0,-696.0,113.0,-109.0,50.0,0.0
-63.0,,87.0,-528.0,-173.0,-538.0,109.0,-35.0,-20.0,0.0
-21.0,,91.0,-484.0,-131.0,-235.0,148.0,112.0,-15.0,0.0
11.0,,74.0,-435.0,-67.0,-465.0,202.0,110.0,40.0,0.0
32.0,,91.0,-418.0,9.0,-549.0,186.0,223.0,88.0,0.0
40.0,,79.0,-422.0,84.0,-180.0,131.0,16.0,45.0,0.0
16.0,,59.0,-415.0,151.0,-136.0,74.0,142.0,-100.0,0.0
0.0,,74.0,-360.0,203.0,-488.0,90.0,184.0,-258.0,0.0
-21.0,,60.0,-245.0,219.0,-573.0,155.0,147.0,-326.0,0.0
-36.0,,69.0,-100.0,192.0,-371.0,205.0,214.0,-318.0,0.0
-55.0,,93.0,33.0,132.0,-392.0,208.0,73.0,-275.0,0.0
-60.0,,94.0,117.0,49.0,-523.0,184.0,166.0,-282.0,0.0
-52.0,,143.0,161.0,-52.0,-420.0,146.0,-114.0,-323.0,0.0
-63.0,,195.0,189.0,-145.0,-560.0,70.0,-338.0,-310.0,0.0
-83.0,,235.0,222.0,-209.0,-726.0,43.0,-428.0,-222.0,0.0
-104.0,,308.0,287.0,-244.0,-325.0,71.0,-424.0,-91.0,0.0
-114.0,,350.0,325.0,-252.0,-148.0,99.0,-131.0,-22.0,0.0
-128.0,,392.0,264.0,-236.0,-491.0,65.0,-171.0,12.0,0.0
-164.0,,415.0,108.0,-212.0,-431.0,16.0,-29.0,38.0,0.0
-170.0,,413.0,-117.0,-200.0,-139.0,-2.0,27.0,56.0,0.0
-154.0,,396.0,-308.0,-176.0,-300.0,-54.0,36.0,82.0,0.0
-170.0,,339.0,-423.0,-125.0,-590.0,-123.0,107.0,80.0,0.0
-197.0,,279.0,-484.0,-53.0,-539.0,-112.0,101.0,62.0,0.0
-226.0,,200.0,-484.0,30.0,-381.0,-27.0,373.0,-51.0,0.0
-254.0,,126.0,-432.0,105.0,-626.0,-48.0,269.0,-236.0,0.0
-305.0,,33.0,-296.0,143.0,-610.0,-95.0,162.0,-379.0,0.0
-343.0,,-51.0,-101.0,125.0,-359.0,-98.0,-1.0,-433.0,0.0
-354.0,,-123.0,91.0,77.0,-613.0,-96.0,-101.0,-303.0,0.0
-373.0,,-208.0,240.0,31.0,-543.0,-65.0,188.0,-67.0,0.0
-391.0,,-272.0,309.0,1.0,-262.0,-54.0,195.0,35.0,0.0
-393.0,,-342.0,329.0,-7.0,-463.0,-68.0,275.0,-75.0,0.0
-398.0,,-374.0,346.0,-4.0,-587.0,-110.0,64.0,-244.0,0.0
-408.0,,-425.0,390.0,-1.0,-308.0,-168.0,-149.0,-308.0,0.0
-401.0,,-466.0,434.0,-10.0,-271.0,-224.0,-208.0,-298.0,0.0
-396.0,,-453.0,434.0,-30.0,-660.0,-222.0,-351.0,-254.0,0.0
-354.0,,-453.0,372.0,-34.0,-665.0,-169.0,-51.0,-127.0,0.0
-296.0,,-450.0,241.0,-11.0,-248.0,-173.0,79.0,53.0,0.0
-247.0,,-419.0,76.0,23.0,-121.0,-244.0,181.0,179.0,0.0
-192.0,,-393.0,-108.0,39.0,-291.0,-264.0,14.0,197.0,0.0
-136.0,,-374.0,-267.0,31.0,-202.0,-179.0,-136.0,120.0,0.0
-81.0,,-337.0,-353.0,11.0,-205.0,-123.0,92.0,41.0,0.0
-44.0,,-296.0,-354.0,-15.0,-344.0,-146.0,-29.0,119.0,0.0
-26.0,,-244.0,-266.0,-41.0,-67.0,-132.0,-116.0,296.0,0.0
14.0,,-178.0,-112.0,-51.0,37.0,-67.0,-469.0,414.0,0.0
75.0,,-107.0,48.0,-29.0,-310.0,-71.0,-558.0,442.0,0.0
98.0,,-26.0,170.0,30.0,-448.0,-118.0,-254.0,394.0,0.0
125.0,,44.0,242.0,112.0,-125.0,-76.0,-46.0,294.0,0.0
154.0,,105.0,262.0,195.0,-53.0,6.0,299.0,210.0,0.0
168.0,,158.0,264.0,267.0,-333.0,0.0,166.0,176.0,0.0
167.0,,196.0,269.0,308.0,-223.0,-38.0,-18.0,139.0,0.0
161.0,,237.0,272.0,292.0,80.0,-58.0,-312.0,101.0,0.0
170.0,,233.0,256.0,230.0,46.0,-80.0,-550.0,34.0,0.0
180.0,,227.0,221.0,158.0,-150.0,-49.0,-454.0,-38.0,0.0
192.0,,234.0,161.0,94.0,-191.0,9.0,-393.0,-69.0,0.0
189.0,,179.0,83.0,40.0,-306.0,58.0,-79.0,-114.0,0.0
190.0,,139.0,19.0,-12.0,-320.0,42.0,-29.0,-204.0,0.0
189.0,,118.0,-13.0,-57.0,56.0,-46.0,149.0,-338.0,0.0
182.0,,87.0,-39.0,-82.0,94.0,-79.0,338.0,-400.0,0.0
159.0,,67.0,-97.0,-74.0,-254.0,-26.0,323.0,-347.0,0.0
141.0,,52.0,-157.0,-24.0,-173.0,52.0,463.0,-238.0,0.0
139.0,,27.0,-169.0,55.0,96.0,79.0,306.0,-136.0,0.0
131.0,,6.0,-120.0,139.0,-35.0,40.0,345.0,-93.0,0.0
138.0,,4.0,-83.0,195.0,-221.0,6.0,199.0,-77.0,0.0
143.0,,-14.0,-85.0,219.0,82.0,-1.0,155.0,-118.0,0.0
163.0,,-33.0,-108.0,223.0,411.0,-17.0,363.0,-217.0,0.0
159.0,,-54.0,-156.0,204.0,164.0,-47.0,223.0,-273.0,0.0
134.0,,-88.0,-173.0,162.0,152.0,3.0,182.0,-279.0,0.0
116.0,,-106.0,-162.0,105.0,225.0,60.0,-90.0,-209.0,0.0
109.0,,-135.0,-125.0,47.0,-116.0,42.0,-44.0,-55.0,0.0
82.0,,-149.0,-60.0,-6.0,24.0,42.0,127.0,35.0,0.0
42.0,,-174.0,1.0,-36.0,282.0,71.0,203.0,35.0,0.0
64.0,,-182.0,55.0,-30.0,63.0,82.0,371.0,34.0,0.0
82.0,,-162.0,96.0,-6.0,-75.0,3.0,84.0,2.0,0.0
100.0,,-162.0,110.0,0.0,200.0,-80.0,25.0,-95.0,0.0
116.0,,-138.0,94.0,-36.0,334.0,-59.0,-99.0,-151.0,0.0
133.0,,-155.0,78.0,-120.0,100.0,0.0,-123.0,-52.0,0.0
137.0,,-142.0,50.0,-212.0,158.0,6.0,46.0,202.0,0.0
102.0,,-132.0,20.0,-258.0,490.0,-27.0,35.0,467.0,0.0
78.0,,-149.0,-6.0,-240.0,531.0,17.0,123.0,534.0,0.0
32.0,,-129.0,-51.0,-176.0,264.0,84.0,-175.0,395.0,0.0
-1.0,,-129.0,-110.0,-108.0,283.0,81.0,-273.0,205.0,0.0
-21.0,,-129.0,-159.0,-63.0,316.0,91.0,-232.0,141.0,0.0
-38.0,,-126.0,-169.0,-32.0,35.0,165.0,-66.0,224.0,0.0
-50.0,,-93.0,-152.0,12.0,295.0,211.0,171.0,318.0,0.0
-67.0,,-72.0,-116.0,94.0,613.0,176.0,-157.0,325.0,0.0
-74.0,,-51.0,-93.0,198.0,280.0,137.0,-386.0,267.0,0.0
-81.0,,-45.0,-79.0,289.0,179.0,152.0,-707.0,184.0,0.0
-81.0,,-51.0,-65.0,356.0,350.0,202.0,-692.0,62.0,0.0
-73.0,,-64.0,-49.0,398.0,117.0,219.0,-454.0,-51.0,0.0
-46.0,,-114.0,-8.0,417.0,-99.0,202.0,-321.0,-92.0,0.0
-19.0,,-129.0,-6.0,410.0,345.0,200.0,96.0,-47.0,0.0
0.0,,-163.0,-45.0,380.0,638.0,202.0,48.0,-10.0,0.0
-7.0,,-186.0,-89.0,316.0,189.0,148.0,3.0,-65.0,0.0
-24.0,,-201.0,-97.0,209.0,46.0,112.0,-7.0,-117.0,0.0
-15.0,,-201.0,-45.0,68.0,344.0,155.0,27.0,-52.0,0.0
-48.0,,-167.0,51.0,-74.0,245.0,148.0,-16.0,72.0,0.0
-107.0,,-148.0,163.0,-182.0,60.0,55.0,-423.0,126.0,0.0
-124.0,,-114.0,231.0,-235.0,223.0,-12.0,-456.0,78.0,0.0
-107.0,,-72.0,259.0,-228.0,112.0,22.0,-702.0,50.0,0.0
-102.0,,-45.0,235.0,-177.0,-70.0,79.0,-825.0,170.0,0.0
-119.0,,-21.0,200.0,-102.0,311.0,106.0,-833.0,310.0,0.0
-142.0,,22.0,226.0,-18.0,413.0,88.0,-800.0,300.0,0.0
-152.0,,61.0,305.0,61.0,-63.0,31.0,-258.0,207.0,0.0
-169.0,,94.0,401.0,122.0,-116.0,2.0,55.0,139.0,0.0
-224.0,,136.0,500.0,139.0,275.0,-10.0,277.0,135.0,0.0
-268.0,,153.0,560.0,108.0,331.0,30.0,144.0,182.0,0.0
-270.0,,195.0,546.0,58.0,87.0,81.0,-46.0,178.0,0.0
-289.0,,232.0,477.0,25.0,118.0,91.0,-171.0,113.0,0.0
-319.0,,239.0,385.0,2.0,200.0,82.0,-524.0,17.0,0.0
-325.0,,282.0,311.0,-24.0,-18.0,57.0,-537.0,-117.0,0.0
-328.0,,293.0,267.0,-60.0,85.0,41.0,-480.0,-247.0,0.0
-347.0,,303.0,272.0,-99.0,339.0,42.0,-133.0,-340.0,0.0
-371.0,,320.0,295.0,-129.0,186.0,71.0,-22.0,-385.0,0.0
-370.0,,308.0,307.0,-140.0,123.0,85.0,-164.0,-450.0,0.0
-338.0,,301.0,284.0,-129.0,306.0,98.0,5.0,-532.0,0.0
-312.0,,274.0,231.0,-107.0,198.0,121.0,18.0,-585.0,0.0
-292.0,,257.0,207.0,-86.0,-178.0,108.0,149.0,-671.0,0.0
-262.0,,240.0,220.0,-85.0,-10.0,118.0,-53.0,-830.0,0.0
-232.0,,213.0,296.0,-120.0,388.0,180.0,-286.0,-1001.0,0.0
-216.0,,203.0,414.0,-174.0,229.0,206.0,-277.0,-1052.0,0.0
-218.0,,196.0,495.0,-209.0,116.0,114.0,-253.0,-995.0,0.0
-192.0,,216.0,519.0,-214.0,445.0,26.0,35.0,-873.0,0.0
-154.0,,232.0,482.0,-202.0,457.0,49.0,-62.0,-729.0,0.0
-160.0,,265.0,408.0,-194.0,110.0,57.0,-35.0,-725.0,0.0
-173.0,,306.0,267.0,-199.0,222.0,42.0,-5.0,-816.0,0.0
-168.0,,344.0,41.0,-205.0,371.0,21.0,-147.0,-845.0,0.0
-139.0,,396.0,-194.0,-207.0,140.0,-1.0,-223.0,-699.0,0.0
-134.0,,435.0,-389.0,-210.0,106.0,0.0,-493.0,-402.0,0.0
-120.0,,476.0,-507.0,-213.0,273.0,-27.0,-450.0,-122.0,0.0
-62.0,,511.0,-550.0,-207.0,248.0,7.0,-589.0,48.0,0.0
-15.0,,531.0,-566.0,-181.0,154.0,58.0,-570.0,104.0,0.0
16.0,,526.0,-591.0,-134.0,394.0,17.0,-421.0,157.0,0.0
17.0,,512.0,-626.0,-62.0,464.0,-54.0,-397.0,239.0,0.0
40.0,,495.0,-623.0,21.0,120.0,-147.0,-66.0,314.0,0.0
63.0,,458.0,-560.0,107.0,292.0,-197.0,-16.0,379.0,0.0
65.0,,414.0,-404.0,189.0,578.0,-188.0,171.0,445.0,0.0
105.0,,369.0,-154.0,263.0,217.0,-206.0,101.0,585.0,0.0
145.0,,330.0,98.0,331.0,90.0,-216.0,-175.0,732.0,0.0
172.0,,274.0,273.0,370.0,438.0,-113.0,-273.0,824.0,0.0
211.0,,229.0,337.0,369.0,486.0,-53.0,-485.0,830.0,0.0
222.0,,188.0,309.0,339.0,352.0,-105.0,-192.0,762.0,0.0
198.0,,133.0,231.0,283.0,480.0,-124.0,48.0,653.0,0.0
180.0,,91.0,138.0,196.0,389.0,-131.0,221.0,527.0,0.0
141.0,,46.0,29.0,79.0,77.0,-170.0,144.0,421.0,0.0
106.0,,0.0,-81.0,-28.0,244.0,-236.0,-155.0,266.0,0.0
92.0,,-41.0,-178.0,-95.0,689.0,-257.0,-157.0,154.0,0.0
78.0,,-93.0,-247.0,-111.0,618.0,-212.0,-275.0,188.0,0.0
76.0,,-159.0,-263.0,-89.0,108.0,-196.0,16.0,294.0,0.0
64.0,,-223.0,-253.0,-53.0,244.0,-270.0,312.0,373.0,0.0
41.0,,-301.0,-218.0,-17.0,560.0,-310.0,594.0,357.0,0.0
28.0,,-371.0,-163.0,3.0,286.0,-207.0,849.0,255.0,0.0
20.0,,-439.0,-92.0,10.0,299.0,-94.0,559.0,125.0,0.0
4.0,,-502.0,-12.0,7.0,479.0,-46.0,328.0,71.0,0.0
13.0,,-554.0,51.0,-1.0,406.0,-40.0,18.0,122.0,0.0
32.0,,-592.0,82.0,-9.0,540.0,-39.0,0.0,241.0,0.0
36.0,,-597.0,58.0,-19.0,728.0,9.0,-55.0,377.0,0.0
51.0,,-608.0,-28.0,-32.0,570.0,27.0,-291.0,443.0,0.0
67.0,,-587.0,-152.0,-52.0,331.0,-22.0,-234.0,496.0,0.0
81.0,,-562.0,-272.0,-66.0,408.0,-76.0,-325.0,580.0,0.0
98.0,,-532.0,-348.0,-68.0,567.0,-123.0,-264.0,644.0,0.0
131.0,,-473.0,-352.0,-76.0,425.0,-146.0,-356.0,704.0,0.0
187.0,,-417.0,-287.0,-93.0,450.0,-146.0,-290.0,722.0,0.0
231.0,,-357.0,-138.0,-129.0,785.0,-165.0,25.0,661.0,0.0
249.0,,-285.0,90.0,-185.0,644.0,-172.0,136.0,556.0,0.0
268.0,,-214.0,366.0,-233.0,363.0,-115.0,415.0,470.0,0.0
288.0,,-174.0,615.0,-229.0,656.0,-69.0,354.0,449.0,0.0
275.0,,-115.0,780.0,-160.0,815.0,-49.0,271.0,438.0,0.0
264.0,,-97.0,858.0,-67.0,442.0,4.0,72.0,369.0,0.0
265.0,,-87.0,828.0,7.0,267.0,67.0,-271.0,242.0,0.0
278.0,,-57.0,716.0,61.0,411.0,124.0,-338.0,88.0,0.0
292.0,,-39.0,572.0,105.0,382.0,144.0,-509.0,-16.0,0.0
281.0,,-9.0,436.0,132.0,346.0,160.0,-471.0,-88.0,0.0
280.0,,2.0,316.0,140.0,490.0,191.0,-541.0,-154.0,0.0
278.0,,51.0,199.0,141.0,416.0,190.0,-378.0,-194.0,0.0
252.0,,68.0,89.0,131.0,118.0,191.0,-24.0,-223.0,0.0
213.0,,85.0,-8.0,101.0,238.0,197.0,86.0,-248.0,0.0
169.0,,113.0,-83.0,52.0,512.0,162.0,232.0,-302.0,0.0
134.0,,110.0,-138.0,-8.0,200.0,124.0,42.0,-301.0,0.0
110.0,,123.0,-183.0,-76.0,89.0,114.0,110.0,-200.0,0.0
79.0,,166.0,-217.0,-139.0,415.0,140.0,162.0,-65.0,0.0
47.0,,182.0,-240.0,-183.0,371.0,196.0,136.0,10.0,0.0
27.0,,188.0,-213.0,-211.0,206.0,210.0,186.0,-20.0,0.0
18.0,,233.0,-136.0,-236.0,319.0,241.0,-116.0,-69.0,0.0
4.0,,238.0,-51.0,-249.0,375.0,275.0,-247.0,-100.0,0.0
-13.0,,274.0,12.0,-245.0,157.0,238.0,-489.0,-80.0,0.0
1.0,,290.0,13.0,-222.0,244.0,225.0,-452.0,-12.0,0.0
12.0,,307.0,-25.0,-183.0,528.0,260.0,-358.0,51.0,0.0
3.0,,349.0,-81.0,-136.0,331.0,302.0,-367.0,86.0,0.0
5.0,,351.0,-111.0,-82.0,149.0,295.0,-97.0,68.0,0.0
